id,ror,name,type,homepage_url,repos,works_count,cited_by_count,2yr_mean_citedness,h_index,i10_index,country_code,country,region,city,latitude,longitude,associated_institutions,institution_role,funder_role,publisher_role,x_concepts,works_api_url,updated_date,created_date 
I4210123669,https://ror.org/02vjrna94,Ministère de la Fonction Publique et de la Réforme Administrative,government,http://www.fonction-publique.public.lu/fr/structure-organisationnelle/index.html,,2,11,0,2,0,LU,Luxembourg,,Luxembourg,49.601864,6.132756,,I4210123669,,,"C17744445,C15708023,C18903297,C32896092,C39389867,C39432304,C41008148,C56739046,C58941895,C86803240,C107826830,C110872660,C127413603,C130094819,C136264566,C138885662,C142362112,C144133560,C162324750,C162853370,C167908162,C187736073,C195094911,C199539241,C10138342",https://api.openalex.org/works?filter=institutions.id:I4210123669,2023-06-08,2022-02-02
I4210131788,https://ror.org/03mc1nw82,Aristocrat (Australia),company,http://www.aristocrat.com.au/,,2,11,0,1,1,AU,Australia,New South Wales,North Ryde,-33.786842,151.1258,,I4210131788,,,"C33923547,C154945302,C41008148,C38180746,C71924100,C73555534,C78519656,C89600930,C92835128,C105795698,C111472728,C119857082,C124101348,C125308379,C126255220,C126322002,C127413603,C138885662,C144133560,C161584116,C162324750,C162853370,C173608175,C173801870,C175444787",https://api.openalex.org/works?filter=institutions.id:I4210131788,2023-06-08,2022-02-02
I4210144445,https://ror.org/044ybps29,Accord Solutions (United States),company,http://accordsol.com/,,2,11,0,1,1,US,United States,California,San Diego,32.742393,-117.16582,,I4210144445,,,"C127413603,C41008148,C121332964,C43214815,C58640448,C62520636,C63540848,C84795859,C86803240,C97355855,C98045186,C111919701,C115903868,C120314980,C146978453,C162324750,C163258240,C199360897,C200601418,C205649164,C539667460,C1276947,C2778755073,C18903297,C39432304",https://api.openalex.org/works?filter=institutions.id:I4210144445,2023-06-08,2022-02-02
I4210144606,https://ror.org/04y7r1x60,GreatSchools,nonprofit,http://www.greatschools.org/,,2,11,0,2,0,US,United States,California,San Francisco,37.791306,-122.39373,,I4210144606,,,"C166957645,C17744445,C95457728,C144024400,C199539241,C205649164,C145420912,C19417346,C2777596936,C33923547,C162324750,C15744967,C187736073,C198531522,C2775936607,C2777512617,C2778136243,C2779343474,C2781206393,C34447519,C43617362,C71924100,C86803240,C97355855,C121332964",https://api.openalex.org/works?filter=institutions.id:I4210144606,2023-06-08,2022-02-02
I4210154345,https://ror.org/05b8s7b69,Advances in Mineral Metabolism,other,http://aimm-meeting.org/,,1,11,0,1,1,US,United States,Colorado,Snowmass Village,39.331104,-106.98484,,I4210154345,,,"C1862650,C15744967,C31903555,C43617362,C59822182,C71924100,C86803240,C99508421,C126322002,C141071460,C142724271,C168031717,C168563851,C169760540,C185592680,C556039675,C2776055120,C2777278459",https://api.openalex.org/works?filter=institutions.id:I4210154345,2023-06-08,2022-02-02
I4210155011,https://ror.org/00jyds089,NotABook (United States),company,,,1,11,0,1,1,US,United States,Michigan,Ann Arbor,42.282345,-83.7501,,I4210155011,,,"C15744967,C26760741,C29456083,C54355233,C70410870,C71924100,C86803240,C99454951,C111472728,C121608353,C126322002,C126838900,C138885662,C141071460,C142724271,C144024400,C149923435,C163355716,C169760540,C512399662,C2777843972,C2778220009,C2781179581,C2908647359,C2993510043",https://api.openalex.org/works?filter=institutions.id:I4210155011,2023-06-08,2022-02-02
I4210156037,https://ror.org/058d74429,Ernst Wittner (Austria),company,https://www.wittner.at/,,4,11,0,1,1,AT,Austria,,Vienna,48.196007,16.305765,,I4210156037,,,"C138885662,C142362112,C185592680,C17744445,C15708023,C71924100,C78519656,C86803240,C89423630,C94665300,C121332964,C127313418,C127413603,C151054161,C151730666,C159985019,C171250308,C174802600,C178790620,C192562407,C501593827,C521977710,C523546767,C2776021129,C2776520383",https://api.openalex.org/works?filter=institutions.id:I4210156037,2023-06-08,2022-02-02
I4210158480,https://ror.org/050pzta73,Kuhn Special Steel (Germany),company,https://www.kuhn-edelstahl.de,,7,11,0,1,0,DE,Germany,,Radevormwald,51.20598,7.37363,,I4210158480,,,"C121332964,C127413603,C192562407,C191897082,C178790620,C138885662,C62520636,C185592680,C185544564,C142362112,C86803240,C15708023,C147789679,C97355855,C159985019,C78519656,C41008148",https://api.openalex.org/works?filter=institutions.id:I4210158480,2023-06-08,2022-02-02
I4210160594,https://ror.org/05pt1n025,Biosensing Instrument (United States),company,http://biosensingusa.com/,,4,11,0,1,1,US,United States,Arizona,Tempe,33.357853,-111.92619,,I4210160594,,,"C185592680,C86803240,C71924100,C55493867,C170493617,C126322002,C54355233,C121332964,C33923547,C62520636,C116569031,C119599485,C171250308,C178790620,C192562407,C127413603,C43617362,C78519656,C90924648,C95444343,C97355855,C98274493,C102931765,C104317684,C105795698",https://api.openalex.org/works?filter=institutions.id:I4210160594,2023-06-08,2022-02-02
I4210165776,https://ror.org/0011aqx02,Maine Hospice Council,healthcare,,,2,11,0,2,0,US,United States,Maine,Augusta,44.314384,-69.7743,,I4210165776,,,"C542102704,C71924100,C17744445,C199539241,C118552586,C15744967,C41008148,C42219234,C55493867,C61434518,C77805123,C86803240,C95730909,C105795698,C105922876,C108516343,C111472728,C121332964,C136197465,C138885662,C141071460,C142724271,C144024400,C146834321,C153294291",https://api.openalex.org/works?filter=institutions.id:I4210165776,2023-06-08,2022-02-02
I2800175762,https://ror.org/01qb4qf02,Australian Centre for the Moving Image,archive,https://www.acmi.net.au/,,16,10,0,1,0,AU,Australia,Victoria,Melbourne,-37.81739,144.96872,,I2800175762,,,"C41008148,C142362112,C144024400,C138885662,C15744967,C17744445,C199539241,C95457728,C29595303,C86803240,C153349607,C136764020,C205649164,C166957645,C52119013,C127313418,C41895202,C151730666,C77805123,C127413603,C33923547,C49774154,C199360897,C162324750,C111472728",https://api.openalex.org/works?filter=institutions.id:I2800175762,2023-06-08,2018-05-17
I4210087290,https://ror.org/000q6bw04,SmartBio Tecnologia (Brazil),company,http://www.smartbiotecnologia.com.br/,,4,10,0,1,0,BR,Brazil,,Adamantina,-21.68782,-51.071007,,I4210087290,,,"C59822182,C6557445,C18903297,C151730666,C127313418,C205649164,C86803240,C54355233,C31903555,C120665830,C121332964,C144027150,C153294291,C159985019,C178790620,C185592680,C192562407,C97137747,C97355855,C100544194,C100701293,C104727253,C111368507,C115540264,C2779942233",https://api.openalex.org/works?filter=institutions.id:I4210087290,2023-06-08,2022-02-02
I4210100004,https://ror.org/013qbng65,Andover War Memorial Hospital,healthcare,https://www.hampshirehospitals.nhs.uk/patients-visitors/contact-us/andover-war-memorial-hospital-awmh,,2,10,0,1,1,GB,United Kingdom,,Andover,51.214558,-1.494905,I312843336,I4210100004,,,"C71924100,C1862650,C29694066,C37649242,C39920418,C41325743,C54355233,C62520636,C74650414,C78519656,C80264047,C81182388,C86803240,C97355855,C121332964,C126322002,C126838900,C127413603,C141071460,C153294291,C199343813,C205649164,C512399662,C545542383,C2776389721",https://api.openalex.org/works?filter=institutions.id:I4210100004,2023-06-08,2022-02-02
I4210106173,https://ror.org/01rhsna23,European Tyre Recycling Association,other,http://www.etra-eu.org/,,1,10,0,1,1,FR,France,,Strasbourg,48.582645,7.750853,,I4210106173,,,"C39432304,C144133560",https://api.openalex.org/works?filter=institutions.id:I4210106173,2023-06-08,2022-02-02
I4210106361,https://ror.org/01ftnmh36,Gretsch-Unitas (Germany),company,https://www.g-u.com/en/home.html,,6,10,0,2,0,DE,Germany,,Ditzingen,48.827545,9.107302,I4210131898,I4210106361,,,"C127413603,C41008148,C33923547,C111919701,C154945302,C173608175,C119857082,C149635348,C81363708,C11413529,C2524010,C138885662,C199360897,C121332964,C118524514,C41895202,C7366592,C49040817,C62520636,C165005293,C9390403,C74650414,C117896860,C76155785,C192562407",https://api.openalex.org/works?filter=institutions.id:I4210106361,2023-06-08,2022-02-02
I4210106744,https://ror.org/01e2rnt89,Trans European Policy Studies Association,other,http://www.tepsa.eu/,,2,10,0,1,1,BE,Belgium,,Brussels,50.83897,4.365546,,I4210106744,,,"C15744967,C17744445,C86803240,C138496976,C162324750,C165556158,C169760540",https://api.openalex.org/works?filter=institutions.id:I4210106744,2023-06-08,2022-02-02
I4210112289,https://ror.org/022s4gs38,Parliamentary Advisory Council for Transport Safety,nonprofit,http://www.pacts.org.uk,,6,10,0,3,0,GB,United Kingdom,,London,51.500675,-0.12987,,I4210112289,,,"C127413603,C41008148,C22212356,C138885662,C111919701,C144133560,C17744445,C27206212,C166957645,C171146098,C33923547,C95457728,C38652104,C66938386,C76155785,C71924100,C199360897,C199539241,C205649164,C78519656,C86803240",https://api.openalex.org/works?filter=institutions.id:I4210112289,2023-06-08,2022-02-02
I4210116266,https://ror.org/02aq38w28,Lackawanna County Library System,archive,https://lclshome.org/,,3,10,0,2,0,US,United States,Pennsylvania,Scranton,41.411335,-75.659355,,I4210116266,,,"C121332964,C62520636,C97355855,C41008148,C71924100,C36289849,C40010229,C43214815,C47867601,C58640448,C70410870,C77088390,C78519656,C86803240,C90673727,C98274493,C118552586,C124101348,C127413603,C131676636,C131932780,C136764020,C139719470,C144024400,C161191863",https://api.openalex.org/works?filter=institutions.id:I4210116266,2023-06-08,2022-02-02
I4210117385,https://ror.org/02gegry54,Asia-Pacific Centre of Education for International Understanding,other,http://apceiu.org/en/index.php,,5,10,0,2,0,KR,South Korea,,Seoul,37.50856,126.8928,,I4210117385,,,"C41008148,C41895202,C138885662,C204321447,C144024400,C154945302,C15744967,C86803240,C199360897",https://api.openalex.org/works?filter=institutions.id:I4210117385,2023-06-08,2022-02-02
I4210122127,https://ror.org/02pwp4n28,Imagination Software Corporation (United States),company,http://www.imaginationsc.com,,1,10,0,1,1,US,United States,New York,Buffalo,42.92152,-78.88195,,I4210122127,,,"C1633027,C11413529,C31972630,C33923547,C41008148,C57493831,C57879066,C91158637,C97355855,C109950114,C120665830,C121332964,C127413603,C146978453,C154945302,C159985019,C192562407",https://api.openalex.org/works?filter=institutions.id:I4210122127,2023-06-08,2022-02-02
I4210127458,https://ror.org/02h4ptt90,Taiwan Miaoli District Court,government,http://mld.judicial.gov.tw/,,3,10,0,1,0,TW,Taiwan,,Miaoli,24.546158,120.81652,,I4210127458,,,"C33923547,C41008148,C162324750,C17744445,C21547014,C45355965,C61797465,C62520636,C67953723,C71924100,C73555534,C78519656,C105795698,C111919701,C119857082,C121332964,C126255220,C127413603,C133425853,C139719470,C144024400,C144133560,C154945302,C175444787,C181622380",https://api.openalex.org/works?filter=institutions.id:I4210127458,2023-06-08,2022-02-02
I4210129313,https://ror.org/03ezxy459,Patz Materials and Technologies (United States),company,http://patzmandt.com/,,4,10,0,1,0,US,United States,California,Benicia,38.077236,-122.11549,,I4210129313,,,"C41008148,C33923547,C11413529,C192562407,C104779481,C159985019,C127413603,C80444323,C97355855,C110251889,C114614502,C118615104,C119599485,C121332964,C133386390,C138885662,C140205800,C142362112,C144024400,C146978453,C153294291,C165801399,C168773769,C171250308,C178790620",https://api.openalex.org/works?filter=institutions.id:I4210129313,2023-06-08,2022-02-02
I4210131776,https://ror.org/040n2wh36,European Magnetic Field Laboratory,facility,https://emfl.eu/about-emfl/,,1,10,0,1,1,BE,Belgium,,Brussels,50.836994,4.3682175,,I4210131776,,,"C2524010,C7602139,C19637589,C20621625,C32546565,C32848918,C32909587,C33923547,C41999313,C46141821,C52233224,C52703039,C58721731,C62520636,C65956243,C99077945,C109214941,C115260700,C117137515,C121332964,C124668440,C125881977,C139287275,C147597530,C152365726",https://api.openalex.org/works?filter=institutions.id:I4210131776,2023-06-08,2022-02-02
I4210147096,https://ror.org/03w4fhz38,DMG Mori (Poland),company,http://pl.dmgmori.com/,,4,10,2.0,2,0,PL,Poland,,Pleszew,51.887314,17.789635,I4210117143,I4210147096,,,"C41008148,C199639397,C205649164,C127413603,C95457728,C107457646,C166957645,C111919701,C13280743,C58640448,C199360897,C201995342,C58754882,C2776401178,C127313418,C138885662,C41895202,C78519656,C203004452,C11413529,C2780727963,C33923547,C36464697,C40976572,C49774154",https://api.openalex.org/works?filter=institutions.id:I4210147096,2023-06-08,2022-02-02
I4210149045,https://ror.org/04ttrjn35,The Center on Colfax,nonprofit,https://lgbtqcolorado.org/,,1,10,0,1,1,US,United States,Colorado,Denver,39.741116,-104.97061,,I4210149045,,,"C61434518,C71924100,C126894567",https://api.openalex.org/works?filter=institutions.id:I4210149045,2023-06-08,2022-02-02
I4210152455,https://ror.org/03vaa9790,ITS (Norway),company,http://www.its-norway.no/,,3,10,0,2,0,NO,Norway,,Oslo,59.9138,10.801804,,I4210152455,,,"C199539241,C108827166,C41008148,C17744445,C121332964,C127413603,C188087704,C136764020,C199360897,C138885662,C205649164,C142362112,C144133560,C50522688,C111919701,C154945302,C162324750,C160735492,C31258907,C166957645,C95457728,C105639569,C107038049,C107457646,C110875604",https://api.openalex.org/works?filter=institutions.id:I4210152455,2023-06-08,2022-02-02
I4210152458,https://ror.org/05t5jk040,PIE Network,nonprofit,http://pie-network.org/,,1,10,0,1,1,US,United States,Minnesota,Minneapolis,44.980343,-93.27424,,I4210152458,,,"C2524010,C10138342,C31258907,C33923547,C41008148,C77088390,C93996380,C111919701,C114614502,C136764020,C144133560,C162324750,C182306322,C2777210771,C2777683733",https://api.openalex.org/works?filter=institutions.id:I4210152458,2023-06-08,2022-02-02
I4210157538,https://ror.org/056b3q733,Wikimedia ZA,nonprofit,http://wikimedia.org.za/wiki/Main_Page,,1,10,0,1,1,ZA,South Africa,,Cape Town,-33.922646,18.403212,,I4210157538,,,"C18903297,C23123220,C41008148,C55958113,C56739046,C86803240,C136764020",https://api.openalex.org/works?filter=institutions.id:I4210157538,2023-06-08,2022-02-02
I4210096696,https://ror.org/00c5qfd88,Ortotika (Czechia),company,https://www.ortotika.cz/orthopaedic%20aids.htm,,1,9,0,1,0,CZ,Czechia,,Brandýs nad Labem-Stará Boleslav,50.18595,14.660933,,I4210096696,,,"C71924100,C86803240,C105702510,C127413603,C136229726,C141071460,C142724271,C192562407,C204787440,C505870484,C2776164576,C2780550940,C2781411149,C3017587775,C3018615303,C3020332539",https://api.openalex.org/works?filter=institutions.id:I4210096696,2023-06-08,2022-02-02
I4210096990,https://ror.org/00nm3xj95,Junior Achievement,other,http://www.jachina.org/,,2,9,0,1,0,CN,China,,Beijing,39.93077,116.44181,,I4210096990,,,"C138885662,C15708023,C15744967,C17744445,C19417346,C33923547,C41895202,C50522688,C70410870,C71924100,C75630572,C77805123,C86803240,C105795698,C116211729,C138496976,C142362112,C144024400,C162324750,C171606756,C199539241,C205649164,C509550671,C554936623,C2777247013",https://api.openalex.org/works?filter=institutions.id:I4210096990,2023-06-08,2022-02-02
I4210097123,https://ror.org/00zhf6p05,Reid State Technical College,education,http://www.rstc.edu/,,3,9,0,1,0,US,United States,Alabama,Evergreen,31.461668,-86.96445,,I4210097123,,,"C71924100,C199539241,C162324750,C17744445,C205649164,C509550671,C15744967,C166957645,C86803240,C95457728,C50522688,C78519656,C99508421,C103486182,C111472728,C111919701,C118552586,C119857082,C120060458,C121332964,C126322002,C126838900,C127313418,C127413603,C138885662",https://api.openalex.org/works?filter=institutions.id:I4210097123,2023-06-08,2022-02-02
I4210099061,https://ror.org/00txgjp11,Eagle Ridge Institute,nonprofit,http://www.eagleridgeinstitute.com/,,1,9,0,1,0,US,United States,Oklahoma,Oklahoma City,35.537666,-97.50276,,I4210099061,,,"C15744967,C27206212,C60644358,C71924100,C86803240,C111472728,C126322002,C136264566,C138816342,C138885662,C142724271,C144024400,C144133560,C159110408,C162324750,C162853370,C204787440,C514793146,C535046627,C2778692574,C2780378061,C2908902254",https://api.openalex.org/works?filter=institutions.id:I4210099061,2023-06-08,2022-02-02
I4210105294,https://ror.org/01nke7b10,Soliya,nonprofit,https://www.soliya.net/,,1,9,0,1,0,US,United States,New York,New York,40.75054,-73.980644,,I4210105294,,,"C15744967,C17744445,C19417346,C39549134,C144024400",https://api.openalex.org/works?filter=institutions.id:I4210105294,2023-06-08,2022-02-02
I4210105749,https://ror.org/01d9rtb50,Kumamoto Prefectural Board of Education,education,http://kyouiku.higo.ed.jp/,,5,9,0,1,0,JP,Japan,,Kumamoto,32.78978,130.74155,,I4210105749,,,"C41008148,C144024400,C121332964,C107457646,C15744967,C71924100,C19417346",https://api.openalex.org/works?filter=institutions.id:I4210105749,2023-06-08,2022-02-02
I4210108187,https://ror.org/01jg4cx18,Statiflo International (United Kingdom),company,https://www.statiflo.com/,,3,9,0,2,0,GB,United Kingdom,,Macclesfield,53.257286,-2.124477,,I4210108187,,,"C199360897,C205649164,C127413603,C138777275,C21880701,C111919701,C62520636,C2778755073,C41008148,C58640448,C121332964,C98045186,C86803240,C39432304,C153349607,C97355855,C185592680,C74650414,C142362112,C2777874358,C33923547,C162324750,C162853370,C173209714,C178790620",https://api.openalex.org/works?filter=institutions.id:I4210108187,2023-06-08,2022-02-02
I4210111800,https://ror.org/027g0ys27,Evince Technology (United Kingdom),company,http://www.evincetechnology.com/,,1,9,0,1,0,GB,United Kingdom,,Sedgefield,54.659508,-1.451703,,I4210111800,,,"C15744967,C16443162,C17744445,C19417346,C33923547,C36289849,C39549134,C41008148,C51672120,C56739046,C62520636,C71924100,C86803240,C88610354,C95457728,C108170787,C111472728,C121332964,C127313418,C138816342,C138885662,C142724271,C144024400,C145420912,C151730666",https://api.openalex.org/works?filter=institutions.id:I4210111800,2023-06-08,2022-02-02
I4210115461,https://ror.org/01mcf1q28,Durham Cathedral,other,https://www.durhamcathedral.co.uk/,,12,9,0,1,0,GB,United Kingdom,,Durham,54.773266,-1.576381,,I4210115461,,,"C138885662,C142362112,C27206212,C199539241,C17744445,C144024400,C95457728,C107038049,C205649164,C124952713,C24667770,C166957645,C111472728",https://api.openalex.org/works?filter=institutions.id:I4210115461,2023-06-08,2022-02-02
